2026-07-10T00:54:15.640+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'eagerlyInitializeJmxEndpointExporter'
2026-07-10T00:54:15.642+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'controllerEndpointDiscoverer'
2026-07-10T00:54:15.643+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'controllerExposeExcludePropertyEndpointFilter'
2026-07-10T00:54:15.645+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'pathMappedEndpoints'
2026-07-10T00:54:15.646+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'pathMappedEndpoints' via factory method to bean named 'jmxAnnotationEndpointDiscoverer'
2026-07-10T00:54:15.646+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'pathMappedEndpoints' via factory method to bean named 'servletEndpointDiscoverer'
2026-07-10T00:54:15.646+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'pathMappedEndpoints' via factory method to bean named 'webEndpointDiscoverer'
2026-07-10T00:54:15.646+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'pathMappedEndpoints' via factory method to bean named 'controllerEndpointDiscoverer'
2026-07-10T00:54:15.654+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.cloud.autoconfigure.LifecycleMvcEndpointAutoConfiguration'
2026-07-10T00:54:15.655+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'environmentManager'
2026-07-10T00:54:15.655+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'environmentManager' via factory method to bean named 'environment'
2026-07-10T00:54:15.656+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.JdbcTemplateConfiguration'
2026-07-10T00:54:15.657+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jdbcTemplate'
2026-07-10T00:54:15.657+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.jdbc-org.springframework.boot.autoconfigure.jdbc.JdbcProperties'
2026-07-10T00:54:15.658+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jdbcTemplate' via factory method to bean named 'dataSource'
2026-07-10T00:54:15.658+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jdbcTemplate' via factory method to bean named 'spring.jdbc-org.springframework.boot.autoconfigure.jdbc.JdbcProperties'
2026-07-10T00:54:15.671+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.NamedParameterJdbcTemplateConfiguration'
2026-07-10T00:54:15.672+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'namedParameterJdbcTemplate'
2026-07-10T00:54:15.672+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'namedParameterJdbcTemplate' via factory method to bean named 'jdbcTemplate'
2026-07-10T00:54:15.677+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.JdbcTemplateAutoConfiguration'
2026-07-10T00:54:15.678+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.flyway.FlywayAutoConfiguration'
2026-07-10T00:54:15.679+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'flywayDefaultDdlModeProvider'
2026-07-10T00:54:15.681+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.CompositeMeterRegistryAutoConfiguration'
2026-07-10T00:54:15.681+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.JvmMetricsAutoConfiguration'
2026-07-10T00:54:15.683+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jvmGcMetrics'
2026-07-10T00:54:15.686+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jvmHeapPressureMetrics'
2026-07-10T00:54:15.690+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jvmMemoryMetrics'
2026-07-10T00:54:15.691+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jvmThreadMetrics'
2026-07-10T00:54:15.692+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'classLoaderMetrics'
2026-07-10T00:54:15.693+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jvmInfoMetrics'
2026-07-10T00:54:15.694+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jvmCompilationMetrics'
2026-07-10T00:54:15.695+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.LogbackMetricsAutoConfiguration'
2026-07-10T00:54:15.695+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'logbackMetrics'
2026-07-10T00:54:15.696+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.SystemMetricsAutoConfiguration'
2026-07-10T00:54:15.698+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'uptimeMetrics'
2026-07-10T00:54:15.699+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'processorMetrics'
2026-07-10T00:54:15.701+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'fileDescriptorMetrics'
2026-07-10T00:54:15.703+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'diskSpaceMetrics'
2026-07-10T00:54:15.703+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'diskSpaceMetrics' via factory method to bean named 'management.metrics-org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties'
2026-07-10T00:54:15.704+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.integration.IntegrationMetricsAutoConfiguration'
2026-07-10T00:54:15.704+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration$HikariDataSourceMetricsConfiguration'
2026-07-10T00:54:15.704+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'hikariDataSourceMeterBinder'
2026-07-10T00:54:15.707+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration$DataSourcePoolMetadataMetricsConfiguration'
2026-07-10T00:54:15.707+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'dataSourcePoolMetadataMeterBinder'
2026-07-10T00:54:15.708+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dataSourcePoolMetadataMeterBinder' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@3eeb318f'
2026-07-10T00:54:15.709+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration'
2026-07-10T00:54:15.710+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.startup.StartupTimeMetricsListenerAutoConfiguration'
2026-07-10T00:54:15.711+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'startupTimeMetrics'
2026-07-10T00:54:15.711+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'startupTimeMetrics' via factory method to bean named 'simpleMeterRegistry'
2026-07-10T00:54:15.713+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskSchedulingConfigurations$ThreadPoolTaskSchedulerBuilderConfiguration'
2026-07-10T00:54:15.714+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'threadPoolTaskSchedulerBuilder'
2026-07-10T00:54:15.715+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.task.scheduling-org.springframework.boot.autoconfigure.task.TaskSchedulingProperties'
2026-07-10T00:54:15.717+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'threadPoolTaskSchedulerBuilder' via factory method to bean named 'spring.task.scheduling-org.springframework.boot.autoconfigure.task.TaskSchedulingProperties'
2026-07-10T00:54:15.721+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskSchedulingConfigurations$SimpleAsyncTaskSchedulerBuilderConfiguration'
2026-07-10T00:54:15.722+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.task.TaskSchedulingConfigurations$SimpleAsyncTaskSchedulerBuilderConfiguration' via constructor to bean named 'spring.task.scheduling-org.springframework.boot.autoconfigure.task.TaskSchedulingProperties'
2026-07-10T00:54:15.724+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'simpleAsyncTaskSchedulerBuilder'
2026-07-10T00:54:15.727+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskSchedulingAutoConfiguration'
2026-07-10T00:54:15.728+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.task.TaskExecutorMetricsAutoConfiguration'
2026-07-10T00:54:15.732+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'eagerTaskExecutorMetrics'
2026-07-10T00:54:15.733+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.web.tomcat.TomcatMetricsAutoConfiguration'
2026-07-10T00:54:15.734+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'tomcatMetricsBinder'
2026-07-10T00:54:15.734+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'tomcatMetricsBinder' via factory method to bean named 'simpleMeterRegistry'
2026-07-10T00:54:15.735+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.observation.ObservationAutoConfiguration$MeterObservationHandlerConfiguration'
2026-07-10T00:54:15.736+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration'
2026-07-10T00:54:15.736+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.client.HttpClientAutoConfiguration'
2026-07-10T00:54:15.737+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.http.client-org.springframework.boot.autoconfigure.http.client.HttpClientProperties'
2026-07-10T00:54:15.740+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.http.client.HttpClientAutoConfiguration' via constructor to bean named 'spring.http.client-org.springframework.boot.autoconfigure.http.client.HttpClientProperties'
2026-07-10T00:54:15.742+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'clientHttpRequestFactoryBuilder'
2026-07-10T00:54:15.749+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'clientHttpRequestFactorySettings'
2026-07-10T00:54:15.752+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.client.RestClientAutoConfiguration'
2026-07-10T00:54:15.753+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'httpMessageConvertersRestClientCustomizer'
2026-07-10T00:54:15.754+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'restClientSsl'
2026-07-10T00:54:15.754+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'restClientSsl' via factory method to bean named 'sslBundleRegistry'
2026-07-10T00:54:15.755+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'restClientBuilderConfigurer'
2026-07-10T00:54:15.756+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'observationRestClientCustomizer'
2026-07-10T00:54:15.756+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.observation.web.client.RestClientObservationConfiguration'
2026-07-10T00:54:15.758+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'observationRestClientCustomizer' via factory method to bean named 'observationRegistry'
2026-07-10T00:54:15.758+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'observationRestClientCustomizer' via factory method to bean named 'management.observations-org.springframework.boot.actuate.autoconfigure.observation.ObservationProperties'
2026-07-10T00:54:15.761+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.client.RestTemplateAutoConfiguration'
2026-07-10T00:54:15.763+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.observation.web.client.RestTemplateObservationConfiguration'
2026-07-10T00:54:15.764+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'observationRestTemplateCustomizer'
2026-07-10T00:54:15.764+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'observationRestTemplateCustomizer' via factory method to bean named 'observationRegistry'
2026-07-10T00:54:15.764+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'observationRestTemplateCustomizer' via factory method to bean named 'management.observations-org.springframework.boot.actuate.autoconfigure.observation.ObservationProperties'
2026-07-10T00:54:15.765+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.observation.web.client.HttpClientObservationsAutoConfiguration'
2026-07-10T00:54:15.766+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.scheduling.ScheduledTasksObservabilityAutoConfiguration'
2026-07-10T00:54:15.766+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'observabilitySchedulingConfigurer'
2026-07-10T00:54:15.766+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'observabilitySchedulingConfigurer' via factory method to bean named 'observationRegistry'
2026-07-10T00:54:15.769+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.ssl.SslObservabilityAutoConfiguration'
2026-07-10T00:54:15.769+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'sslMeterBinder'
2026-07-10T00:54:15.770+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'sslMeterBinder' via factory method to bean named 'sslInfo'
2026-07-10T00:54:15.770+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'sslMeterBinder' via factory method to bean named 'sslBundleRegistry'
2026-07-10T00:54:15.772+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.web.exchanges.HttpExchangesEndpointAutoConfiguration'
2026-07-10T00:54:15.773+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.admin.SpringApplicationAdminJmxAutoConfiguration'
2026-07-10T00:54:15.774+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'springApplicationAdminRegistrar'
2026-07-10T00:54:15.774+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'springApplicationAdminRegistrar' via factory method to bean named 'environment'
2026-07-10T00:54:15.779+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$AspectJAutoProxyingConfiguration$CglibAutoProxyConfiguration'
2026-07-10T00:54:15.780+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$AspectJAutoProxyingConfiguration'
2026-07-10T00:54:15.780+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.aop.AopAutoConfiguration'
2026-07-10T00:54:15.781+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration'
2026-07-10T00:54:15.782+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.LifecycleAutoConfiguration'
2026-07-10T00:54:15.782+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'lifecycleProcessor'
2026-07-10T00:54:15.783+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.lifecycle-org.springframework.boot.autoconfigure.context.LifecycleProperties'
2026-07-10T00:54:15.784+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'lifecycleProcessor' via factory method to bean named 'spring.lifecycle-org.springframework.boot.autoconfigure.context.LifecycleProperties'
2026-07-10T00:54:15.787+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.dao.PersistenceExceptionTranslationAutoConfiguration'
2026-07-10T00:54:15.788+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.data.jpa.JpaRepositoriesAutoConfiguration'
2026-07-10T00:54:15.789+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'eagerJpaMetamodelCacheCleanup'
2026-07-10T00:54:15.791+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.data.jpa.util.JpaMetamodelCacheCleanup'
2026-07-10T00:54:15.792+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.data.jpa.repository.support.JpaEvaluationContextExtension'
2026-07-10T00:54:15.794+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'data-jpa.repository-aot-processor#0'
2026-07-10T00:54:15.801+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.data.web.config.ProjectingArgumentResolverRegistrar'
2026-07-10T00:54:15.802+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'offsetResolver'
2026-07-10T00:54:15.805+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.JdbcClientAutoConfiguration'
2026-07-10T00:54:15.806+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jdbcClient'
2026-07-10T00:54:15.807+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jdbcClient' via factory method to bean named 'namedParameterJdbcTemplate'
2026-07-10T00:54:15.809+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.sql.init.SqlInitializationAutoConfiguration'
2026-07-10T00:54:15.809+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration$JdbcTransactionManagerConfiguration'
2026-07-10T00:54:15.812+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration'
2026-07-10T00:54:15.813+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$EnableTransactionManagementConfiguration$CglibAutoProxyConfiguration'
2026-07-10T00:54:15.814+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$EnableTransactionManagementConfiguration'
2026-07-10T00:54:15.814+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$TransactionTemplateConfiguration'
2026-07-10T00:54:15.815+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'transactionTemplate'
2026-07-10T00:54:15.815+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'transactionTemplate' via factory method to bean named 'transactionManager'
2026-07-10T00:54:15.828+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration'
2026-07-10T00:54:15.830+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration'
2026-07-10T00:54:15.831+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'multipartResolver'
2026-07-10T00:54:15.832+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.cloud.autoconfigure.RestartEndpointWithoutIntegrationConfiguration'
2026-07-10T00:54:15.833+05:30 DEBUG 16596 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.cloud.autoconfigure.PauseResumeEndpointsConfiguration'
